trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,name_exp2,amb_type
1,1145628,1145.628,0.61,target,A0004,1051,609.3,d,0,dt_9_1, 5,dt,9,11,td,9_0_d,VOT
1,1147245,1147.245,0.722,target,A0004,1053,721.6,t,1,kt_50_8, 5,kt,50,4,tk,0,place
1,1148978,1148.978,0.718,target,A0004,1055,717.3,t,0,pt_17_8, 5,pt,17,8,pt,17_100_p,place
1,1150712,1150.712,0.565,target,A0004,1057,565.9,k,0,kp_45_5, 5,kp,45,7,pk,0,place
1,1152295,1152.295,0.497,target,A0004,1059,497.7,k,0,pk_32_11, 5,pk,32,11,pk,0,place
1,1153795,1153.795,1.017,target,A0004,1061,1017.5,b,0,bp_60_3, 5,bp,60,9,pb,60_50_b,VOT
1,1155828,1155.828,0.802,target,A0004,1063,802.2,b,0,bp_7_2, 5,bp,7,10,pb,7_25_b,VOT
1,1157645,1157.645,0.521,target,A0004,1065,521.6,t,0,tp_57_4, 5,tp,57,8,pt,57_0_t,place
1,1159178,1159.178,0.568,target,A0004,1067,568.2,b,0,bp_29_2, 5,bp,29,10,pb,0,VOT
1,1160761,1160.761,0.615,target,A0004,1069,615.0,p,1,bp_35_10, 5,bp,35,2,pb,35_100_b,VOT
1,1162378,1162.378,0.868,target,A0004,1071,868.4,t,0,pt_41_7, 5,pt,41,7,pt,0,place
1,1164261,1164.261,0.439,target,A0004,1073,438.8,k,0,kp_48_9, 5,kp,48,3,pk,48_75_k,place
1,1165711,1165.711,0.444,target,A0004,1075,444.0,p,1,kp_4_9, 5,kp,4,3,pk,0,place
1,1167161,1167.161,1.048,target,A0004,1077,1047.9,p,1,pb_35_4, 5,pb,35,4,pb,0,VOT
1,1169211,1169.211,0.546,target,A0004,1079,545.9,k,0,kp_10_6, 5,kp,10,6,pk,0,place
1,1170761,1170.761,0.543,target,A0004,1081,543.0,k,0,pk_47_9, 5,pk,47,9,pk,0,place
1,1172311,1172.311,0.468,target,A0004,1083,467.9,k,0,kp_56_5, 5,kp,56,7,pk,56_25_k,place
1,1173794,1173.794,0.606,target,A0004,1085,605.6,t,1,td_59_3, 5,td,59,3,td,0,VOT
1,1175411,1175.411,0.482,target,A0004,1087,482.0,t,1,tk_26_3, 5,tk,26,3,tk,26_25_t,place
1,1176894,1176.894,0.484,target,A0004,1089,484.5,d,0,dt_62_2, 5,dt,62,10,td,0,VOT
1,1178394,1178.394,0.464,target,A0004,1091,464.7,k,0,kp_49_3, 5,kp,49,9,pk,0,place
1,1179860,1179.86,0.643,target,A0004,1093,643.0,p,1,pk_6_2, 5,pk,6,2,pk,0,place
1,1181510,1181.51,0.878,target,A0004,1095,877.9,d,0,td_12_10, 5,td,12,10,td,12_75_t,VOT
1,1183394,1183.394,0.594,target,A0004,1097,594.6,k,0,kp_64_1, 5,kp,64,11,pk,64_0_k,place
1,1184994,1184.994,0.66,target,A0004,1099,660.6,d,0,dt_21_6, 5,dt,21,6,td,21_50_d,VOT
1,1186660,1186.66,0.77,target,A0004,1101,770.0,t,1,dt_12_5, 5,dt,12,7,td,0,VOT
1,1188443,1188.443,0.63,target,A0004,1103,629.6,d,0,td_21_11, 5,td,21,11,td,0,VOT
1,1190077,1190.077,0.624,target,A0004,1105,624.2,k,0,kt_30_7, 5,kt,30,5,tk,30_75_k,place
1,1191710,1191.71,1.395,target,A0004,1107,1394.8,k,0,pk_33_5, 5,pk,33,5,pk,33_50_p,place
1,1194110,1194.11,1.059,target,A0004,1109,1058.8,b,0,bp_19_7, 5,bp,19,5,pb,19_50_b,VOT
1,1196176,1196.176,0.564,target,A0004,1111,563.3,p,1,pt_5_3, 5,pt,5,3,pt,0,place
1,1197743,1197.743,0.729,target,A0004,1113,728.5,k,1,gk_65_11, 5,gk,65,1,kg,0,VOT
1,1199476,1199.476,0.514,target,A0004,1115,513.2,t,0,tp_44_5, 5,tp,44,7,pt,0,place
1,1200993,1200.993,0.818,target,A0004,1117,818.6,g,0,gk_51_7, 5,gk,51,5,kg,51_50_g,VOT
1,1202826,1202.826,0.943,target,A0004,1119,943.2,t,0,pt_2_10, 5,pt,2,10,pt,0,place
1,1204776,1204.776,1.208,target,A0004,1121,1208.3,d,0,td_23_10, 5,td,23,10,td,0,VOT
1,1206993,1206.993,1.395,target,A0004,1123,1395.5,t,1,tk_30_1, 5,tk,30,1,tk,0,place
1,1209393,1209.393,0.928,target,A0004,1125,928.6,p,1,pk_22_5, 5,pk,22,5,pk,0,place
1,1211326,1211.326,2.751,target,A0004,1127,2751.2,p,1,bp_63_7, 5,bp,63,5,pb,0,VOT
1,1215092,1215.092,1.889,target,A0004,1129,1888.6,t,1,td_28_2, 5,td,28,2,td,28_0_t,VOT
1,1217992,1217.992,0.518,target,A0004,1131,517.7,g,0,gk_18_7, 5,gk,18,5,kg,18_25_g,VOT
1,1219526,1219.526,0.953,target,A0004,1133,953.2,p,1,pb_37_3, 5,pb,37,3,pb,0,VOT
1,1221492,1221.492,1.012,target,A0004,1135,1011.5,k,0,tk_14_9, 5,tk,14,9,tk,0,place
1,1223509,1223.509,0.43,target,A0004,1137,429.9,k,0,kp_25_4, 5,kp,25,8,pk,0,place
1,1224942,1224.942,0.443,target,A0004,1139,442.6,t,0,pt_68_10, 5,pt,68,10,pt,0,place
1,1226392,1226.392,0.667,target,A0004,1141,666.6,t,0,tp_41_1, 5,tp,41,11,pt,0,place
1,1228075,1228.075,0.481,target,A0004,1143,481.3,p,1,tp_5_8, 5,tp,5,4,pt,0,place
1,1229558,1229.558,0.506,target,A0004,1145,506.0,k,0,kt_67_5, 5,kt,67,7,tk,67_25_k,place
1,1231075,1231.075,0.588,target,A0004,1147,588.3,t,0,tp_17_2, 5,tp,17,10,pt,0,place
1,1232675,1232.675,0.958,target,A0004,1149,958.3,p,1,pb_60_8, 5,pb,60,8,pb,0,VOT
1,1234642,1234.642,0.71,target,A0004,1151,710.5,k,1,kg_51_2, 5,kg,51,2,kg,51_0_k,VOT
1,1236358,1236.358,1.518,target,A0004,1153,1517.9,t,0,pt_52_7, 5,pt,52,7,pt,0,place
1,1238891,1238.891,1.196,target,A0004,1155,1195.7,t,0,pt_39_8, 5,pt,39,8,pt,0,place
1,1241091,1241.091,3.01,target,A0004,1157,3009.5,d,0,td_3_9, 5,td,3,9,td,0,VOT
1,1245108,1245.108,1.753,target,A0004,1159,1752.9,t,1,kt_26_9, 5,kt,26,3,tk,26_75_k,place
1,1247874,1247.874,0.883,target,A0004,1161,882.2,t,0,tp_43_11, 5,tp,43,1,pt,43_100_t,place
1,1249774,1249.774,0.565,target,A0004,1163,564.3,b,0,bp_16_3, 5,bp,16,9,pb,0,VOT
1,1251341,1251.341,1.075,target,A0004,1165,1075.5,b,0,pb_38_8, 5,pb,38,8,pb,0,VOT
1,1253424,1253.424,0.53,target,A0004,1167,530.2,t,0,tp_8_1, 5,tp,8,11,pt,0,place
1,1254957,1254.957,0.542,target,A0004,1169,542.0,k,1,gk_27_8, 5,gk,27,4,kg,27_75_g,VOT
1,1256507,1256.507,0.572,target,A0004,1171,572.0,g,0,kg_66_11, 5,kg,66,11,kg,0,VOT
1,1270407,1270.407,0.82,target,A0004,1174,820.0,p,1,kp_6_9, 6,kp,6,3,pk,6_75_k,place
1,1272240,1272.24,0.979,target,A0004,1176,978.6,b,0,pb_35_5, 6,pb,35,5,pb,35_25_p,VOT
1,1274223,1274.223,0.646,target,A0004,1178,645.2,d,0,dt_9_2, 6,dt,9,10,td,0,VOT
1,1275873,1275.873,0.76,target,A0004,1180,759.2,k,1,gk_18_8, 6,gk,18,4,kg,18_50_g,VOT
1,1277640,1277.64,0.642,target,A0004,1182,642.6,k,0,tk_40_8, 6,tk,40,8,tk,40_75_t,place
1,1279290,1279.29,0.593,target,A0004,1184,593.6,k,0,kp_22_1, 6,kp,22,11,pk,0,place
1,1280890,1280.89,0.537,target,A0004,1186,537.7,p,1,bp_63_8, 6,bp,63,4,pb,0,VOT
1,1282440,1282.44,0.641,target,A0004,1188,641.6,g,0,gk_65_1, 6,gk,65,11,kg,0,VOT
1,1284090,1284.09,1.132,target,A0004,1190,1132.6,t,1,dt_28_9, 6,dt,28,3,td,0,VOT
1,1286240,1286.24,0.62,target,A0004,1192,620.6,b,0,bp_53_2, 6,bp,53,10,pb,0,VOT
1,1287873,1287.873,0.664,target,A0004,1194,664.3,k,0,kp_69_5, 6,kp,69,7,pk,69_0_k,place
1,1289539,1289.539,0.545,target,A0004,1196,544.7,k,0,kp_31_2, 6,kp,31,10,pk,0,place
1,1291089,1291.089,0.447,target,A0004,1198,446.5,t,0,tp_68_5, 6,tp,68,7,pt,0,place
1,1292539,1292.539,0.625,target,A0004,1200,624.6,k,0,kt_30_8, 6,kt,30,4,tk,0,place
1,1294173,1294.173,0.566,target,A0004,1202,566.3,b,0,bp_29_3, 6,bp,29,9,pb,0,VOT
1,1295756,1295.756,0.712,target,A0004,1204,711.9,p,1,pt_44_1, 6,pt,44,1,pt,0,place
1,1297472,1297.472,0.667,target,A0004,1206,666.3,p,1,pk_32_1, 6,pk,32,1,pk,32_0_p,place
1,1299156,1299.156,2.184,target,A0004,1208,2184.0,p,1,pb_63_2, 6,pb,63,2,pb,0,VOT
1,1302356,1302.356,1.658,target,A0004,1210,1658.9,k,1,kg_27_4, 6,kg,27,4,kg,27_25_k,VOT
1,1305022,1305.022,0.703,target,A0004,1212,703.2,t,0,tp_41_2, 6,tp,41,10,pt,0,place
1,1306739,1306.739,1.657,target,A0004,1214,1657.6,d,0,td_3_10, 6,td,3,10,td,0,VOT
1,1309405,1309.405,0.764,target,A0004,1216,764.0,t,1,kt_15_10, 6,kt,15,2,tk,15_100_k,place
1,1311172,1311.172,0.621,target,A0004,1218,621.3,d,0,td_12_11, 6,td,12,11,td,12_100_t,VOT
1,1312805,1312.805,1.751,target,A0004,1220,1751.0,k,0,pk_33_6, 6,pk,33,6,pk,33_75_p,place
1,1315572,1315.572,0.678,target,A0004,1222,678.3,d,0,dt_23_6, 6,dt,23,6,td,23_25_d,VOT
1,1317255,1317.255,0.616,target,A0004,1224,616.0,t,1,tk_50_3, 6,tk,50,3,tk,0,place
1,1318888,1318.888,1.006,target,A0004,1226,1005.6,k,0,kt_20_2, 6,kt,20,10,tk,20_0_k,place
1,1320905,1320.905,1.612,target,A0004,1228,1611.9,b,0,bp_38_4, 6,bp,38,8,pb,0,VOT
1,1323521,1323.521,0.653,target,A0004,1230,652.3,k,0,kp_10_7, 6,kp,10,5,pk,10_25_k,place
1,1325188,1325.188,0.765,target,A0004,1232,764.6,t,1,dt_24_11, 6,dt,24,1,td,0,VOT
1,1326955,1326.955,0.774,target,A0004,1234,774.0,k,0,pk_22_6, 6,pk,22,6,pk,0,place
1,1328738,1328.738,2.046,target,A0004,1236,2046.5,t,0,tp_44_6, 6,tp,44,6,pt,0,place
1,1331788,1331.788,1.31,target,A0004,1238,1310.5,k,0,kp_49_4, 6,kp,49,8,pk,0,place
1,1334104,1334.104,0.805,target,A0004,1240,805.0,k,0,pk_25_10, 6,pk,25,10,pk,0,place
1,1335921,1335.921,0.893,target,A0004,1242,893.3,t,0,pt_70_10, 6,pt,70,10,pt,0,place
1,1337821,1337.821,0.991,target,A0004,1244,991.3,b,0,pb_36_10, 6,pb,36,10,pb,36_100_p,VOT
1,1339821,1339.821,1.281,target,A0004,1246,1281.2,b,0,pb_53_7, 6,pb,53,7,pb,53_75_p,VOT
1,1342104,1342.104,0.597,target,A0004,1248,597.0,p,1,bp_37_10, 6,bp,37,2,pb,37_100_b,VOT
1,1343704,1343.704,0.472,target,A0004,1250,471.9,k,0,pk_69_10, 6,pk,69,10,pk,0,place
1,1345187,1345.187,0.739,target,A0004,1252,738.7,p,1,kp_48_10, 6,kp,48,2,pk,0,place
1,1346937,1346.937,0.614,target,A0004,1254,613.6,d,0,dt_3_5, 6,dt,3,7,td,0,VOT
1,1348554,1348.554,0.796,target,A0004,1256,795.9,t,0,tp_42_7, 6,tp,42,5,pt,42_25_t,place
1,1350354,1350.354,0.853,target,A0004,1258,852.9,t,0,tp_52_2, 6,tp,52,10,pt,0,place
1,1352220,1352.22,0.638,target,A0004,1260,637.3,k,0,kp_56_6, 6,kp,56,6,pk,0,place
1,1353870,1353.87,1.015,target,A0004,1262,1015.3,k,1,gk_51_8, 6,gk,51,4,kg,51_75_g,VOT
1,1355887,1355.887,0.661,target,A0004,1264,661.7,d,0,dt_62_3, 6,dt,62,9,td,0,VOT
1,1357553,1357.553,1.05,target,A0004,1266,1050.0,b,0,pb_16_9, 6,pb,16,9,pb,0,VOT
1,1359620,1359.62,0.797,target,A0004,1268,797.2,t,1,dt_59_10, 6,dt,59,2,td,0,VOT
1,1361420,1361.42,0.634,target,A0004,1270,634.3,k,0,pk_48_4, 6,pk,48,4,pk,48_50_p,place
1,1363070,1363.07,0.553,target,A0004,1272,553.3,k,0,tk_67_11, 6,tk,67,11,tk,0,place
1,1364636,1364.636,0.525,target,A0004,1274,524.6,p,1,pb_19_2, 6,pb,19,2,pb,19_0_p,VOT
1,1366170,1366.17,0.834,target,A0004,1276,834.3,d,0,td_58_10, 6,td,58,10,td,0,VOT
1,1368020,1368.02,3.734,target,A0004,1278,3734.2,k,1,kg_55_1, 6,kg,55,1,kg,0,VOT
1,1372769,1372.769,0.963,target,A0004,1280,962.3,g,0,gk_61_3, 6,gk,61,9,kg,0,VOT
1,1374736,1374.736,0.835,target,A0004,1282,834.7,k,0,pk_10_1, 6,pk,10,1,pk,0,place
1,1376586,1376.586,1.34,target,A0004,1284,1339.7,g,0,kg_51_3, 6,kg,51,3,kg,0,VOT
1,1378936,1378.936,0.927,target,A0004,1286,927.5,k,0,kt_67_6, 6,kt,67,6,tk,67_50_k,place
1,1380869,1380.869,0.655,target,A0004,1288,655.2,p,1,tp_5_9, 6,tp,5,3,pt,0,place
1,1382536,1382.536,0.454,target,A0004,1290,454.5,k,0,kp_32_7, 6,kp,32,5,pk,32_25_k,place
1,1384002,1384.002,0.701,target,A0004,1292,701.0,t,0,tp_39_3, 6,tp,39,9,pt,39_0_t,place
1,1385719,1385.719,0.576,target,A0004,1294,576.2,t,0,pt_2_11, 6,pt,2,11,pt,0,place
1,1387302,1387.302,0.649,target,A0004,1296,649.0,t,0,pt_1_6, 6,pt,1,6,pt,0,place
1,1388969,1388.969,1.15,target,A0004,1298,1150.2,p,1,bp_54_7, 6,bp,54,5,pb,54_75_b,VOT
1,1391135,1391.135,0.479,target,A0004,1300,478.5,t,0,tp_43_1, 6,tp,43,11,pt,0,place
1,1392619,1392.619,0.499,target,A0004,1302,499.3,k,0,kp_45_6, 6,kp,45,6,pk,0,place
1,1394135,1394.135,0.594,target,A0004,1304,593.6,t,0,pt_52_8, 6,pt,52,8,pt,0,place
1,1395735,1395.735,0.608,target,A0004,1306,607.7,k,1,kg_66_1, 6,kg,66,1,kg,0,VOT
1,1397352,1397.352,0.761,target,A0004,1308,760.9,t,1,tk_20_7, 6,tk,20,7,tk,20_50_t,place
1,1399118,1399.118,0.547,target,A0004,1310,546.2,k,0,pk_4_4, 6,pk,4,4,pk,4_25_p,place
1,1400668,1400.668,0.42,target,A0004,1312,419.3,t,0,pt_17_9, 6,pt,17,9,pt,0,place
1,1402102,1402.102,0.62,target,A0004,1314,619.9,p,1,tp_1_11, 6,tp,1,1,pt,0,place
1,1403735,1403.735,1.301,target,A0004,1316,1301.6,k,0,pk_31_7, 6,pk,31,7,pk,0,place
1,1406052,1406.052,1.771,target,A0004,1318,1771.9,t,1,td_9_7, 6,td,9,7,td,9_25_t,VOT
1,1408835,1408.835,0.955,target,A0004,1320,955.6,t,1,tk_30_2, 6,tk,30,2,tk,30_0_t,place
1,1410801,1410.801,0.912,target,A0004,1322,911.9,p,1,kp_4_10, 6,kp,4,2,pk,0,place
1,1412718,1412.718,0.746,target,A0004,1324,746.2,k,0,pk_46_5, 6,pk,46,5,pk,46_75_p,place
1,1414468,1414.468,0.449,target,A0004,1326,449.3,p,1,pt_43_7, 6,pt,43,7,pt,0,place
1,1415934,1415.934,1.271,target,A0004,1328,1270.7,b,0,pb_60_9, 6,pb,60,9,pb,60_50_p,VOT
1,1418218,1418.218,0.577,target,A0004,1330,577.2,p,1,bp_19_8, 6,bp,19,4,pb,19_75_b,VOT
1,1419801,1419.801,0.484,target,A0004,1332,483.9,t,0,pt_57_11, 6,pt,57,11,pt,0,place
1,1421301,1421.301,0.881,target,A0004,1334,881.0,t,1,tk_26_4, 6,tk,26,4,tk,0,place
1,1423184,1423.184,0.577,target,A0004,1336,576.6,p,1,pb_54_1, 6,pb,54,1,pb,0,VOT
1,1424767,1424.767,0.721,target,A0004,1338,720.2,b,0,bp_60_4, 6,bp,60,8,pb,0,VOT
1,1426501,1426.501,0.522,target,A0004,1340,521.9,p,1,pt_5_4, 6,pt,5,4,pt,0,place
1,1428034,1428.034,0.788,target,A0004,1342,787.7,g,0,gk_11_6, 6,gk,11,6,kg,11_50_g,VOT
1,1429834,1429.834,0.695,target,A0004,1344,695.5,t,1,kt_14_5, 6,kt,14,7,tk,14_50_k,place
1,1431534,1431.534,0.833,target,A0004,1346,833.6,k,0,kp_47_5, 6,kp,47,7,pk,0,place
1,1433384,1433.384,0.689,target,A0004,1348,689.6,d,0,td_23_11, 6,td,23,11,td,0,VOT
1,1435084,1435.084,0.884,target,A0004,1350,884.6,t,1,kt_26_10, 6,kt,26,2,tk,0,place
1,1436984,1436.984,1.821,target,A0004,1352,1821.7,d,0,dt_12_6, 6,dt,12,6,td,0,VOT
1,1439817,1439.817,0.974,target,A0004,1354,974.3,p,1,pb_34_11, 6,pb,34,11,pb,0,VOT
1,1441800,1441.8,1.416,target,A0004,1356,1415.9,b,0,bp_7_3, 6,bp,7,9,pb,7_50_b,VOT
1,1444233,1444.233,0.744,target,A0004,1358,743.7,t,0,pt_39_9, 6,pt,39,9,pt,39_100_p,place
1,1445983,1445.983,1.338,target,A0004,1360,1337.7,t,0,pt_41_8, 6,pt,41,8,pt,0,place
1,1448333,1448.333,1.308,target,A0004,1362,1307.5,b,0,pb_7_8, 6,pb,7,8,pb,7_25_p,VOT
1,1450650,1450.65,1.562,target,A0004,1364,1562.0,d,0,td_62_8, 6,td,62,8,td,62_100_t,VOT
1,1453216,1453.216,0.588,target,A0004,1366,587.2,k,0,pk_56_11, 6,pk,56,11,pk,0,place
1,1454816,1454.816,0.683,target,A0004,1368,682.3,k,0,kp_64_2, 6,kp,64,10,pk,0,place
1,1456516,1456.516,0.794,target,A0004,1370,794.4,p,1,kp_46_11, 6,kp,46,1,pk,46_100_k,place
1,1458316,1458.316,1.628,target,A0004,1372,1628.3,p,1,pb_37_4, 6,pb,37,4,pb,0,VOT
1,1460949,1460.949,0.75,target,A0004,1374,749.9,t,1,td_59_4, 6,td,59,4,td,0,VOT
1,1462716,1462.716,0.772,target,A0004,1376,772.2,g,0,kg_65_7, 6,kg,65,7,kg,65_75_k,VOT
1,1464499,1464.499,0.543,target,A0004,1378,543.0,t,0,pt_8_8, 6,pt,8,8,pt,8_100_p,place
1,1466049,1466.049,0.7,target,A0004,1380,700.0,t,0,tp_70_4, 6,tp,70,8,pt,70_0_t,place
1,1467766,1467.766,0.858,target,A0004,1382,858.3,p,1,pk_64_7, 6,pk,64,7,pk,64_25_p,place
1,1469632,1469.632,0.704,target,A0004,1384,703.5,b,0,pb_38_9, 6,pb,38,9,pb,38_75_p,VOT
1,1471349,1471.349,0.656,target,A0004,1386,656.0,k,0,pk_49_9, 6,pk,49,9,pk,0,place
1,1473016,1473.016,0.65,target,A0004,1388,650.3,t,1,td_21_1, 6,td,21,1,td,0,VOT
1,1474682,1474.682,5.809,target,A0004,1390,5808.5,t,0,tp_8_2, 6,tp,8,10,pt,0,place
1,1481499,1481.499,0.832,target,A0004,1392,832.9,d,0,dt_58_5, 6,dt,58,7,td,0,VOT
1,1483348,1483.348,0.815,target,A0004,1394,815.0,k,1,kg_11_1, 6,kg,11,1,kg,0,VOT
1,1485165,1485.165,0.896,target,A0004,1396,896.3,k,1,gk_27_9, 6,gk,27,3,kg,0,VOT
1,1487065,1487.065,0.449,target,A0004,1398,449.2,t,0,tp_17_3, 6,tp,17,9,pt,0,place
1,1488532,1488.532,0.949,target,A0004,1400,949.6,b,0,pb_29_8, 6,pb,29,8,pb,29_100_p,VOT
1,1490498,1490.498,1.427,target,A0004,1402,1426.9,d,0,td_24_5, 6,td,24,5,td,24_50_t,VOT
1,1492931,1492.931,0.776,target,A0004,1404,775.7,k,0,pk_45_11, 6,pk,45,11,pk,0,place
1,1494715,1494.715,0.711,target,A0004,1406,711.3,t,0,pt_68_11, 6,pt,68,11,pt,0,place
1,1496431,1496.431,0.763,target,A0004,1408,762.7,k,0,pk_47_10, 6,pk,47,10,pk,0,place
1,1498198,1498.198,0.678,target,A0004,1410,677.9,g,0,gk_55_6, 6,gk,55,6,kg,55_25_g,VOT
1,1499881,1499.881,0.682,target,A0004,1412,681.5,k,0,kp_33_1, 6,kp,33,11,pk,0,place
1,1501564,1501.564,0.548,target,A0004,1414,547.2,p,1,pk_13_5, 6,pk,13,5,pk,13_0_p,place
1,1503114,1503.114,0.628,target,A0004,1416,627.2,p,1,pk_6_3, 6,pk,6,3,pk,6_25_p,place
1,1504748,1504.748,0.421,target,A0004,1418,420.9,t,1,tk_15_4, 6,tk,15,4,tk,0,place
1,1506181,1506.181,0.552,target,A0004,1420,552.6,k,0,kt_40_3, 6,kt,40,9,tk,0,place
1,1507748,1507.748,0.864,target,A0004,1422,864.8,t,0,pt_42_2, 6,pt,42,2,pt,0,place
1,1509614,1509.614,0.723,target,A0004,1424,723.2,k,1,kg_18_3, 6,kg,18,3,kg,18_25_k,VOT
1,1511347,1511.347,0.584,target,A0004,1426,584.0,p,1,bp_34_6, 6,bp,34,6,pb,34_25_b,VOT
1,1512947,1512.947,0.723,target,A0004,1428,723.0,t,0,tp_2_5, 6,tp,2,7,pt,0,place
1,1514681,1514.681,0.79,target,A0004,1430,790.6,g,0,kg_61_9, 6,kg,61,9,kg,0,VOT
1,1516480,1516.48,0.633,target,A0004,1432,632.5,t,0,tp_57_5, 6,tp,57,7,pt,0,place
1,1518130,1518.13,0.736,target,A0004,1434,735.5,p,1,kp_13_11, 6,kp,13,1,pk,0,place
1,1519880,1519.88,0.716,target,A0004,1436,715.6,b,0,bp_36_5, 6,bp,36,7,pb,36_25_b,VOT
1,1521614,1521.614,0.903,target,A0004,1438,903.2,d,0,dt_21_7, 6,dt,21,5,td,21_75_d,VOT
1,1523530,1523.53,1.029,target,A0004,1440,1028.6,t,1,kt_50_9, 6,kt,50,3,tk,0,place
1,1525563,1525.563,1.67,target,A0004,1442,1669.3,d,0,td_28_3, 6,td,28,3,td,0,VOT
1,1528247,1528.247,0.664,target,A0004,1444,663.9,p,1,bp_35_11, 6,bp,35,1,pb,0,VOT
1,1529913,1529.913,0.659,target,A0004,1446,658.3,b,0,bp_16_4, 6,bp,16,8,pb,16_0_b,VOT
1,1531580,1531.58,6.753,target,A0004,1448,6753.5,p,1,kp_25_5, 6,kp,25,7,pk,25_25_k,place
1,1539346,1539.346,0.548,target,A0004,1450,547.9,g,0,gk_66_6, 6,gk,66,6,kg,66_0_g,VOT
1,1540896,1540.896,0.645,target,A0004,1452,645.0,k,0,tk_14_10, 6,tk,14,10,tk,0,place
1,1551712,1551.712,0.568,target,A0004,1455,567.3,k,0,pk_10_2, 7,pk,10,2,pk,10_0_p,place
1,1553296,1553.296,0.535,target,A0004,1457,535.0,b,0,bp_29_4, 7,bp,29,8,pb,29_0_b,VOT
1,1554846,1554.846,0.434,target,A0004,1459,433.9,t,0,tp_52_3, 7,tp,52,9,pt,52_0_t,place
1,1556296,1556.296,0.564,target,A0004,1461,564.8,d,0,td_3_11, 7,td,3,11,td,0,VOT
1,1557862,1557.862,0.489,target,A0004,1463,489.2,t,1,td_12_1, 7,td,12,1,td,0,VOT
1,1559362,1559.362,0.486,target,A0004,1465,486.3,t,1,tk_50_4, 7,tk,50,4,tk,0,place
1,1560862,1560.862,0.448,target,A0004,1467,448.2,p,1,pt_5_5, 7,pt,5,5,pt,0,place
1,1562312,1562.312,0.461,target,A0004,1469,461.3,p,1,pk_6_4, 7,pk,6,4,pk,0,place
1,1563779,1563.779,0.408,target,A0004,1471,408.7,k,0,kt_14_6, 7,kt,14,6,tk,14_75_k,place
1,1565195,1565.195,0.468,target,A0004,1473,468.0,t,1,td_23_1, 7,td,23,1,td,0,VOT
1,1566679,1566.679,0.487,target,A0004,1475,487.5,k,1,kg_55_2, 7,kg,55,2,kg,55_0_k,VOT
1,1568178,1568.178,0.632,target,A0004,1477,631.5,p,1,bp_37_11, 7,bp,37,1,pb,0,VOT
1,1569812,1569.812,0.54,target,A0004,1479,540.3,k,0,pk_13_6, 7,pk,13,6,pk,0,place
1,1571362,1571.362,0.507,target,A0004,1481,507.3,t,1,dt_59_11, 7,dt,59,1,td,59_100_d,VOT
1,1572878,1572.878,0.687,target,A0004,1483,686.7,p,1,bp_63_9, 7,bp,63,3,pb,0,VOT
1,1574578,1574.578,0.764,target,A0004,1485,763.6,t,1,tk_67_1, 7,tk,67,1,tk,0,place
1,1576345,1576.345,0.672,target,A0004,1487,671.9,t,0,tp_1_1, 7,tp,1,11,pt,0,place
1,1578028,1578.028,1.327,target,A0004,1489,1326.5,k,0,tk_26_5, 7,tk,26,5,tk,26_50_t,place
1,1580361,1580.361,0.949,target,A0004,1491,948.3,p,1,kp_32_8, 7,kp,32,4,pk,32_50_k,place
1,1582311,1582.311,1.24,target,A0004,1493,1240.2,p,1,kp_45_7, 7,kp,45,5,pk,45_25_k,place
1,1584561,1584.561,0.802,target,A0004,1495,802.4,t,0,pt_2_1, 7,pt,2,1,pt,0,place
1,1586378,1586.378,1.255,target,A0004,1497,1255.6,t,1,td_9_8, 7,td,9,8,td,9_50_t,VOT
1,1588644,1588.644,0.61,target,A0004,1499,610.0,k,0,pk_47_11, 7,pk,47,11,pk,0,place
1,1590261,1590.261,0.547,target,A0004,1501,547.3,p,1,pb_63_3, 7,pb,63,3,pb,0,VOT
1,1591811,1591.811,0.606,target,A0004,1503,606.3,k,1,gk_18_9, 7,gk,18,3,kg,18_75_g,VOT
1,1593427,1593.427,0.536,target,A0004,1505,535.6,g,0,gk_55_7, 7,gk,55,5,kg,55_50_g,VOT
1,1594977,1594.977,0.764,target,A0004,1507,763.7,t,1,tk_30_3, 7,tk,30,3,tk,0,place
1,1596744,1596.744,0.785,target,A0004,1509,785.0,g,0,kg_27_5, 7,kg,27,5,kg,27_50_k,VOT
1,1598544,1598.544,0.873,target,A0004,1511,872.9,b,0,pb_38_10, 7,pb,38,10,pb,38_100_p,VOT
1,1600427,1600.427,13.586,target,A0004,1513,13586.5,k,0,kp_69_6, 7,kp,69,6,pk,0,place
1,1615027,1615.027,0.547,target,A0004,1515,547.6,t,1,kt_50_10, 7,kt,50,2,tk,50_100_k,place
1,1616577,1616.577,0.5,target,A0004,1517,500.5,k,0,pk_31_8, 7,pk,31,8,pk,31_100_p,place
1,1618093,1618.093,0.719,target,A0004,1519,719.0,b,0,pb_29_9, 7,pb,29,9,pb,0,VOT
1,1619826,1619.826,0.725,target,A0004,1521,724.7,k,1,kg_66_2, 7,kg,66,2,kg,66_0_k,VOT
1,1621560,1621.56,0.594,target,A0004,1523,594.2,t,0,pt_44_2, 7,pt,44,2,pt,0,place
1,1623160,1623.16,0.871,target,A0004,1525,871.3,k,0,pk_33_7, 7,pk,33,7,pk,0,place
1,1625043,1625.043,0.499,target,A0004,1527,498.9,p,1,pk_32_2, 7,pk,32,2,pk,0,place
